id,help,group1_id,group1_prob,group2_id,group2_prob,group3_id,group3_prob,group4_id,group4_prob,group5_id,group5_prob,group6_id,group6_prob,group1_cnt,group2_cnt,group3_cnt,group4_cnt,group5_cnt,group6_cnt,count,checkSum
33091210,토벌레이드_성공 grade2_lv9,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33101210,토벌레이드_성공 grade2_lv10,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33111210,토벌레이드_성공 grade2_lv11,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33121210,토벌레이드_성공 grade2_lv12,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33131210,토벌레이드_성공 grade2_lv13,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33141210,토벌레이드_성공 grade2_lv14,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33151210,토벌레이드_성공 grade2_lv15,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33011310,토벌레이드_성공 grade3_lv1,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33021310,토벌레이드_성공 grade3_lv2,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33031310,토벌레이드_성공 grade3_lv3,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33041310,토벌레이드_성공 grade3_lv4,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33051310,토벌레이드_성공 grade3_lv5,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33061310,토벌레이드_성공 grade3_lv6,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33071310,토벌레이드_성공 grade3_lv7,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33081310,토벌레이드_성공 grade3_lv8,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33091310,토벌레이드_성공 grade3_lv9,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33101310,토벌레이드_성공 grade3_lv10,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33111310,토벌레이드_성공 grade3_lv11,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33121310,토벌레이드_성공 grade3_lv12,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33131310,토벌레이드_성공 grade3_lv13,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33141310,토벌레이드_성공 grade3_lv14,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33151310,토벌레이드_성공 grade3_lv15,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33011410,토벌레이드_성공 grade4_lv1,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33021410,토벌레이드_성공 grade4_lv2,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33031410,토벌레이드_성공 grade4_lv3,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33041410,토벌레이드_성공 grade4_lv4,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33051410,토벌레이드_성공 grade4_lv5,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33061410,토벌레이드_성공 grade4_lv6,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33071410,토벌레이드_성공 grade4_lv7,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33081410,토벌레이드_성공 grade4_lv8,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33091410,토벌레이드_성공 grade4_lv9,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33101410,토벌레이드_성공 grade4_lv10,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33111410,토벌레이드_성공 grade4_lv11,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33121410,토벌레이드_성공 grade4_lv12,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33131410,토벌레이드_성공 grade4_lv13,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33141410,토벌레이드_성공 grade4_lv14,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33151410,토벌레이드_성공 grade4_lv15,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33011510,토벌레이드_성공 grade5_lv1,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33021510,토벌레이드_성공 grade5_lv2,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33031510,토벌레이드_성공 grade5_lv3,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33041510,토벌레이드_성공 grade5_lv4,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33051510,토벌레이드_성공 grade5_lv5,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33061510,토벌레이드_성공 grade5_lv6,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33071510,토벌레이드_성공 grade5_lv7,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33081510,토벌레이드_성공 grade5_lv8,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33091510,토벌레이드_성공 grade5_lv9,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33101510,토벌레이드_성공 grade5_lv10,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33111510,토벌레이드_성공 grade5_lv11,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33121510,토벌레이드_성공 grade5_lv12,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33131510,토벌레이드_성공 grade5_lv13,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33141510,토벌레이드_성공 grade5_lv14,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33151510,토벌레이드_성공 grade5_lv15,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33011610,토벌레이드_성공 grade6_lv1,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33021610,토벌레이드_성공 grade6_lv2,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33031610,토벌레이드_성공 grade6_lv3,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33041610,토벌레이드_성공 grade6_lv4,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33051610,토벌레이드_성공 grade6_lv5,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33061610,토벌레이드_성공 grade6_lv6,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33071610,토벌레이드_성공 grade6_lv7,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33081610,토벌레이드_성공 grade6_lv8,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33091610,토벌레이드_성공 grade6_lv9,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33101610,토벌레이드_성공 grade6_lv10,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33111610,토벌레이드_성공 grade6_lv11,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33121610,토벌레이드_성공 grade6_lv12,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33131610,토벌레이드_성공 grade6_lv13,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33141610,토벌레이드_성공 grade6_lv14,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33151610,토벌레이드_성공 grade6_lv15,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33011710,토벌레이드_성공 grade7_lv1,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33021710,토벌레이드_성공 grade7_lv2,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33031710,토벌레이드_성공 grade7_lv3,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33041710,토벌레이드_성공 grade7_lv4,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33051710,토벌레이드_성공 grade7_lv5,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33061710,토벌레이드_성공 grade7_lv6,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33071710,토벌레이드_성공 grade7_lv7,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33081710,토벌레이드_성공 grade7_lv8,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33091710,토벌레이드_성공 grade7_lv9,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33101710,토벌레이드_성공 grade7_lv10,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33111710,토벌레이드_성공 grade7_lv11,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33121710,토벌레이드_성공 grade7_lv12,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33131710,토벌레이드_성공 grade7_lv13,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33141710,토벌레이드_성공 grade7_lv14,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33151710,토벌레이드_성공 grade7_lv15,39200500,3000,39201000,2000,39202000,1000,39300010,2000,0,0,0,0,1,1,1,1,1,1,1,8000
33010110,토벌레이드_실패 grade1_lv1,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33020110,토벌레이드_실패 grade1_lv2,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33030110,토벌레이드_실패 grade1_lv3,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33040110,토벌레이드_실패 grade1_lv4,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33050110,토벌레이드_실패 grade1_lv5,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33060110,토벌레이드_실패 grade1_lv6,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33070110,토벌레이드_실패 grade1_lv7,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33080110,토벌레이드_실패 grade1_lv8,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33090110,토벌레이드_실패 grade1_lv9,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33100110,토벌레이드_실패 grade1_lv10,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33110110,토벌레이드_실패 grade1_lv11,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33120110,토벌레이드_실패 grade1_lv12,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33130110,토벌레이드_실패 grade1_lv13,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33140110,토벌레이드_실패 grade1_lv14,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33150110,토벌레이드_실패 grade1_lv15,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33010210,토벌레이드_실패 grade2_lv1,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33020210,토벌레이드_실패 grade2_lv2,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33030210,토벌레이드_실패 grade2_lv3,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33040210,토벌레이드_실패 grade2_lv4,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33050210,토벌레이드_실패 grade2_lv5,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33060210,토벌레이드_실패 grade2_lv6,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33070210,토벌레이드_실패 grade2_lv7,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33080210,토벌레이드_실패 grade2_lv8,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33090210,토벌레이드_실패 grade2_lv9,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33100210,토벌레이드_실패 grade2_lv10,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33110210,토벌레이드_실패 grade2_lv11,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33120210,토벌레이드_실패 grade2_lv12,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33130210,토벌레이드_실패 grade2_lv13,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33140210,토벌레이드_실패 grade2_lv14,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33150210,토벌레이드_실패 grade2_lv15,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33010310,토벌레이드_실패 grade3_lv1,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33020310,토벌레이드_실패 grade3_lv2,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33030310,토벌레이드_실패 grade3_lv3,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33040310,토벌레이드_실패 grade3_lv4,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33050310,토벌레이드_실패 grade3_lv5,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33060310,토벌레이드_실패 grade3_lv6,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33070310,토벌레이드_실패 grade3_lv7,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33080310,토벌레이드_실패 grade3_lv8,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33090310,토벌레이드_실패 grade3_lv9,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33100310,토벌레이드_실패 grade3_lv10,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33110310,토벌레이드_실패 grade3_lv11,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33120310,토벌레이드_실패 grade3_lv12,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33130310,토벌레이드_실패 grade3_lv13,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33140310,토벌레이드_실패 grade3_lv14,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33150310,토벌레이드_실패 grade3_lv15,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33010410,토벌레이드_실패 grade4_lv1,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33020410,토벌레이드_실패 grade4_lv2,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33030410,토벌레이드_실패 grade4_lv3,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33040410,토벌레이드_실패 grade4_lv4,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33050410,토벌레이드_실패 grade4_lv5,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33060410,토벌레이드_실패 grade4_lv6,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33070410,토벌레이드_실패 grade4_lv7,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33080410,토벌레이드_실패 grade4_lv8,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33090410,토벌레이드_실패 grade4_lv9,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33100410,토벌레이드_실패 grade4_lv10,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33110410,토벌레이드_실패 grade4_lv11,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33120410,토벌레이드_실패 grade4_lv12,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33130410,토벌레이드_실패 grade4_lv13,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33140410,토벌레이드_실패 grade4_lv14,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33150410,토벌레이드_실패 grade4_lv15,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33010510,토벌레이드_실패 grade5_lv1,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33020510,토벌레이드_실패 grade5_lv2,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33030510,토벌레이드_실패 grade5_lv3,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33040510,토벌레이드_실패 grade5_lv4,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33050510,토벌레이드_실패 grade5_lv5,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33060510,토벌레이드_실패 grade5_lv6,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33070510,토벌레이드_실패 grade5_lv7,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33080510,토벌레이드_실패 grade5_lv8,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33090510,토벌레이드_실패 grade5_lv9,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33100510,토벌레이드_실패 grade5_lv10,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33110510,토벌레이드_실패 grade5_lv11,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33120510,토벌레이드_실패 grade5_lv12,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33130510,토벌레이드_실패 grade5_lv13,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33140510,토벌레이드_실패 grade5_lv14,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33150510,토벌레이드_실패 grade5_lv15,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33010610,토벌레이드_실패 grade6_lv1,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33020610,토벌레이드_실패 grade6_lv2,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33030610,토벌레이드_실패 grade6_lv3,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33040610,토벌레이드_실패 grade6_lv4,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33050610,토벌레이드_실패 grade6_lv5,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33060610,토벌레이드_실패 grade6_lv6,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33070610,토벌레이드_실패 grade6_lv7,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33080610,토벌레이드_실패 grade6_lv8,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33090610,토벌레이드_실패 grade6_lv9,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33100610,토벌레이드_실패 grade6_lv10,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33110610,토벌레이드_실패 grade6_lv11,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33120610,토벌레이드_실패 grade6_lv12,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33130610,토벌레이드_실패 grade6_lv13,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33140610,토벌레이드_실패 grade6_lv14,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33150610,토벌레이드_실패 grade6_lv15,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33010710,토벌레이드_실패 grade7_lv1,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33020710,토벌레이드_실패 grade7_lv2,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33030710,토벌레이드_실패 grade7_lv3,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33040710,토벌레이드_실패 grade7_lv4,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33050710,토벌레이드_실패 grade7_lv5,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33060710,토벌레이드_실패 grade7_lv6,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33070710,토벌레이드_실패 grade7_lv7,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33080710,토벌레이드_실패 grade7_lv8,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33090710,토벌레이드_실패 grade7_lv9,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33100710,토벌레이드_실패 grade7_lv10,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33110710,토벌레이드_실패 grade7_lv11,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33120710,토벌레이드_실패 grade7_lv12,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33130710,토벌레이드_실패 grade7_lv13,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33140710,토벌레이드_실패 grade7_lv14,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
33150710,토벌레이드_실패 grade7_lv15,39200500,4000,39201000,2000,39300010,2500,0,0,0,0,0,0,1,1,1,1,1,1,1,8500
30023110,원정 채집 식량 lv1 제작 재료,30023111,2000,30023112,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
30023210,원정 채집 식량 lv2 제작 재료,30023211,2000,30023212,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4000
