id,exclu,MP,par,pos,time,flip,sound,type1,effect1,target1,stat1,value_type1,value1,A_stat1,A_value1,apply1,turn1,turnSys1,particle1,buffIcon1,buff_desc1,skillDesc1,type2,effect2,target2,stat2,value_type2,value2,A_stat2,A_value2,apply2,turn2,turnSys2,particle2,buffIcon2,buff_desc2,skillDesc2,type3,effect3,target3,stat3,value_type3,value3,A_stat3,A_value3,apply3,turn3,turnSys3,particle3,buffIcon3,buff_desc3,skillDesc3,name,desc
20225001,0,450,0,0,0,0,0,0,2,10,4,1,50,0,0,1,3,0,3,2,skillBuffDesc_2,skillDesc_up,0,2,10,64,0,0,0,0,1,2,0,30015,111,skillBuffDesc_111,skillDesc_skillAgro,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20225001,skillDesc20225001
20225002,0,700,20005,1,0.75,0,Official_Melee_StartSound_3,0,1,29,2,3,0,1,600,1,0,0,20011,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20225002,skillDesc20225002
20224011,0,450,0,0,0,0,0,0,2,10,9,1,25,0,0,1,3,0,3,4,skillBuffDesc_4,skillDesc_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20224011,skillDesc20224011
20224012,0,700,20009,1,0.75,0,Official_Melee_StartSound_3,0,1,29,2,3,0,1,350,1,0,0,20009,0,0,skillDesc_attack,0,2,10,4,1,20,0,0,1,3,0,3,2,skillBuffDesc_2,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20224012,skillDesc20224012
20231001,0,400,21000,1,0.75,0,Official_Range_StartSound_2,0,1,29,2,3,0,1,450,1,0,0,21000,0,0,skillDesc_attack,0,2,10,1,1,20,0,0,1,3,0,3,1,skillBuffDesc_1,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20231001,skillDesc20231001
20231002,0,700,21001,1,0.75,0,Official_Range_StartSound_2,0,1,29,2,3,0,1,550,1,0,0,21001,0,0,skillDesc_attack,0,3,1,2,3,0,1,20,0,-4,1,1001,201,skillBuffDesc_201,skillDesc_DoT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20231002,skillDesc20231002
20231011,0,300,21006,1,0.5,0,Official_FireMagic_HitSound_2,0,1,29,2,3,0,1,300,1,0,0,21100,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20231011,skillDesc20231011
20231012,0,750,21007,1,1,0,Official_FireMagic_HitSound_2,0,1,29,2,3,0,1,500,1,0,0,21101,0,0,skillDesc_attack,0,2,10,5,2,30,0,0,1,3,0,3,3,skillBuffDesc_3,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20231012,skillDesc20231012
20232021,0,400,20008,1,0.15,0,Official_Range_StartSound_1,0,1,29,2,3,0,1,350,1,0,0,20014,0,0,skillDesc_attack,0,2,10,1,1,20,0,0,1,2,0,3,1,skillBuffDesc_1,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20232021,skillDesc20232021
20232022,0,700,20014,1,0.75,0,Official_Range_StartSound_3,0,1,29,2,3,0,1,550,1,0,0,21102,0,0,skillDesc_attack,0,3,1,67,0,0,0,0,1,-2,0,30014,205,skillBuffDesc_205,skillDesc_confuse,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20232022,skillDesc20232022
20232031,0,450,20002,1,0.5,0,Official_Melee_StartSound_3,0,1,29,2,3,0,1,300,1,0,0,20008,0,0,skillDesc_attack,0,2,10,84,2,50,0,0,1,3,0,3,8,skillBuffDesc_8,skillDesc_skill_atk_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20232031,skillDesc20232031
20232032,0,750,20008,1,0.5,0,Official_Melee_StartSound_3,0,1,29,2,3,0,1,350,1,0,0,21108,0,0,skillDesc_attack,0,3,1,2,3,0,1,30,0,-4,1,1003,201,skillBuffDesc_201,skillDesc_DoT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20232032,skillDesc20232032
20233001,0,450,21002,1,0.75,0,Official_Range_StartSound_2,0,1,29,2,3,0,1,500,1,0,0,21002,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20233001,skillDesc20233001
20233002,0,850,0,0,0,0,0,0,3,29,14,0,0,0,0,1,-2,0,30013,203,skillBuffDesc_203,skillDesc_stun,0,3,1,78,0,0,0,0,1,0,0,30011,0,0,skillDesc_take,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20233002,skillDesc20233002
20233011,0,300,21000,1,0.75,0,Official_Range_StartSound_3,0,1,29,2,3,0,1,200,1,0,0,21003,0,0,skillDesc_attack,0,2,10,84,2,15,0,0,1,2,0,3,8,skillBuffDesc_8,skillDesc_skill_atk_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20233011,skillDesc20233011
20233012,0,400,21003,1,0.5,0,Official_Range_StartSound_1,0,1,24,88,3,3,1,250,1,0,0,21009,0,0,skillDesc_multiattack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20233012,skillDesc20233012
20234011,0,400,20004,1,0.5,0,Official_Melee_StartSound_3,0,1,29,2,3,0,1,300,1,0,0,20011,0,0,skillDesc_attack,0,3,1,81,0,0,0,0,1,0,0,4,0,0,skillDesc_giveCP,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20234011,skillDesc20234011
20234012,0,700,20011,1,0.5,0,Official_Melee_StartSound_3,0,1,29,2,3,0,1,200,1,0,0,20016,0,0,skillDesc_attack,0,3,1,2,3,0,1,15,0,-4,1,1003,201,skillBuffDesc_201,skillDesc_DoT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20234012,skillDesc20234012
20234021,0,450,20004,1,0.5,0,Official_Melee_StartSound_3,0,1,29,2,3,0,1,300,1,0,0,20010,0,0,skillDesc_attack,0,2,10,1,1,15,0,0,1,3,0,3,1,skillBuffDesc_1,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20234021,skillDesc20234021
20234022,0,750,20010,1,0.5,0,Official_Melee_StartSound_3,0,1,29,2,3,0,1,450,1,0,0,20016,0,0,skillDesc_attack,0,2,10,84,2,25,0,0,1,3,0,3,8,skillBuffDesc_8,skillDesc_skill_atk_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20234022,skillDesc20234022
20235011,0,450,20011,1,0.5,0,Official_Melee_StartSound_3,0,1,29,2,3,0,1,400,1,0,0,20005,0,0,skillDesc_attack,0,2,10,1,1,15,0,0,1,2,0,3,1,skillBuffDesc_1,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20235011,skillDesc20235011
20235012,0,800,20005,1,0.5,0,0Official_Melee_StartSound_5,0,1,29,2,3,0,1,600,1,0,0,20017,0,0,skillDesc_attack,0,3,1,2,3,0,1,70,1,-2,2,20000,206,skillBuffDesc_206,skillDesc_delayedDam,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20235012,skillDesc20235012
20235001,0,300,21002,1,0.75,0,Official_Range_StartSound_3,0,1,29,2,3,0,1,400,1,0,0,21002,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20235001,skillDesc20235001
20235002,0,300,21004,1,0.75,0,Official_Range_StartSound_3,0,1,3,2,3,0,1,500,1,0,0,21004,0,0,skillDesc_attack,0,3,3,4,1,20,0,0,1,-2,0,4,12,skillBuffDesc_12,skillDesc_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20235002,skillDesc20235002
20241001,0,450,0,0,0,0,0,0,2,27,5,2,35,0,0,1,5,0,3,3,skillBuffDesc_3,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20241001,skillDesc20241001
20241002,0,1000,23001,1,0.75,0,Official_LightMagic_StartSound_4,0,3,29,80,0,0,0,0,1,0,0,4,0,0,skillDesc_give,0,3,1,84,2,20,0,0,1,-3,0,4,18,skillBuffDesc_18,skillDesc_skill_atk_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20241002,skillDesc20241002
20241011,0,500,0,0,0,0,0,0,3,29,2,3,0,1,25,0,-4,1,1004,201,skillBuffDesc_201,skillDesc_DoT,0,3,1,81,0,0,0,0,1,0,0,30011,0,0,skillDesc_giveCP,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20241011,skillDesc20241011
20241012,0,900,0,0,0,0,0,0,3,29,66,2,0,0,0,1,-2,0,4,207,skillBuffDesc_207,skillDesc_attChange0,0,3,1,5,2,15,0,0,1,-3,0,4,13,skillBuffDesc_13,skillDesc_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20241012,skillDesc20241012
20242011,0,500,0,0,0,0,0,0,2,14,85,1,45,0,0,1,3,0,3,7,skillBuffDesc_7,skillDesc_skill_df_up,0,2,11,35,0,2,0,0,1,-4,0,3,6,skillBuffDesc_6,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20242011,skillDesc20242011
20242012,0,650,0,0,0,0,0,0,2,14,13,0,0,0,0,1,0,0,30001,0,0,skillDesc_removeDebuff,0,2,14,15,0,0,0,0,1,4,0,30016,108,skillBuffDesc_108,skillDesc_imDebuff,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20242012,skillDesc20242012
20242021,0,450,0,0,0,0,0,0,2,10,5,2,25,0,0,1,3,0,3,3,skillBuffDesc_3,skillDesc_up,0,2,10,3,2,150,0,0,1,0,0,3,0,0,skillDesc_up_mp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20242021,skillDesc20242021
20242022,0,950,24012,3,1,0,Official_IceMagic_StartSound_3,0,1,2,2,3,0,1,500,1,0,0,3009,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20242022,skillDesc20242022
20243011,0,500,3001,1,1,0,Official_LightMagic_StartSound_2,0,1,29,2,3,0,1,350,1,0,0,3001,0,0,skillDesc_attack,0,3,1,87,1,30,0,100,1,0,0,30011,0,0,skillDesc_mvamp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20243011,skillDesc20243011
20243012,0,800,0,0,0,0,0,0,3,29,79,0,0,0,0,1,0,0,4,0,0,skillDesc_takeCP,0,3,1,2,3,0,1,100,1,-3,2,20004,206,skillBuffDesc_206,skillDesc_delayedDam,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20243012,skillDesc20243012
20244011,0,400,0,0,0,0,0,0,2,11,37,2,3,0,0,1,0,0,3,0,0,skillDesc_DbfTurn_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20244011,skillDesc20244011
20244012,0,600,26005,1,0.75,0,Official_LightMagic_StartSound_1,0,1,29,2,3,0,1,400,1,0,0,26005,0,0,skillDesc_attack,0,3,1,86,1,10,0,10,1,0,0,4,0,0,skillDesc_mp_burn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20244012,skillDesc20244012
20245001,0,400,0,0,0,0,0,0,2,11,5,2,10,0,0,1,3,0,3,3,skillBuffDesc_3,skillDesc_up,0,2,23,1,1,15,0,0,1,3,0,3,1,skillBuffDesc_1,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20245001,skillDesc20245001
20245002,0,850,0,0,0,0,0,0,3,29,82,0,0,0,0,1,0,0,4,0,0,skillDesc_giveRan,0,3,1,9,1,20,0,0,1,-3,0,4,14,skillBuffDesc_14,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20245002,skillDesc20245002
20243001,0,550,25003,1,0.75,0,Official_NatureMagic_StartSound_1,0,1,29,2,3,0,1,300,1,0,0,25003,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20243001,skillDesc20243001
20243002,0,800,25005,1,0.75,0,Official_NatureMagic_StartSound_2,0,1,29,2,3,0,1,400,1,0,0,25004,0,0,skillDesc_attack,0,3,1,3,2,200,0,0,1,0,0,4,0,0,skillDesc_down_mp,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20243002,skillDesc20243002
20245011,0,500,27004,1,1,0,Official_Melee_StartSound_3,0,1,29,2,3,0,1,400,1,0,0,27004,0,0,skillDesc_attack,0,3,1,13,0,0,0,0,1,0,0,30001,0,0,skillDesc_removeBuff,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20245011,skillDesc20245011
20245012,0,700,0,0,0,0,0,0,3,29,2,3,0,1,25,0,-4,1,1000,201,skillBuffDesc_201,skillDesc_DoT,0,3,1,69,0,0,0,0,1,-3,0,30008,204,skillBuffDesc_204,skillDesc_xremoveDebuff,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20245012,skillDesc20245012
20251011,0,450,0,0,0,0,0,0,2,11,2,3,0,1,80,0,2,1,30004,101,skillBuffDesc_101,skillDesc_HoT_A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20251011,skillDesc20251011
20251012,0,1000,0,0,0,0,0,0,2,20,18,1,20,0,0,1,0,0,30002,0,0,skillDesc_resur2,0,2,12,2,3,0,1,60,0,2,1,30004,101,skillBuffDesc_101,skillDesc_HoT_A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20251012,skillDesc20251012
20252001,0,450,0,0,0,0,0,0,2,11,2,3,0,1,150,1,0,0,2,0,0,skillDesc_heal_A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20252001,skillDesc20252001
20252002,0,900,0,0,0,0,0,0,2,11,12,4,0,6,50,1,2,0,30000,100,skillBuffDesc_100,skillDesc_shield,0,2,11,2,3,0,1,150,1,0,0,2,0,0,skillDesc_heal_A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20252002,skillDesc20252002
20252011,0,300,0,0,0,0,0,0,2,27,3,2,200,0,0,1,0,0,3,0,0,skillDesc_up_mp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20252011,skillDesc20252011
20252012,0,800,0,0,0,0,0,0,2,11,2,3,0,1,180,1,0,0,2,0,0,skillDesc_heal_A,0,2,11,36,2,2,0,0,1,0,0,3,0,0,skillDesc_BfTurn_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20252012,skillDesc20252012
20253011,0,450,0,0,0,0,0,0,2,27,3,2,200,0,0,0,3,1,3,3,skillBuffDesc_3,skillDesc_MP_HoT_A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20253011,skillDesc20253011
20253012,0,800,0,0,0,0,0,0,2,11,12,4,0,6,70,1,4,0,30000,100,skillBuffDesc_100,skillDesc_shield,0,2,11,85,1,15,0,0,1,2,0,3,7,skillBuffDesc_7,skillDesc_skill_df_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20253012,skillDesc20253012
20254001,0,550,0,0,0,0,0,0,2,11,2,3,0,1,60,0,5,1,2,101,skillBuffDesc_101,skillDesc_HoT_A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20254001,skillDesc20254001
20254002,0,900,0,0,0,0,0,0,2,13,2,3,0,1,160,1,0,0,2,0,0,skillDesc_heal_A,0,2,13,4,1,20,0,0,1,2,0,3,2,skillBuffDesc_2,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20254002,skillDesc20254002
20251001,0,500,0,0,0,0,0,0,2,27,2,3,0,1,150,1,0,0,2,0,0,skillDesc_heal_A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20251001,skillDesc20251001
20251002,0,700,0,0,0,0,0,0,2,27,12,4,0,6,70,1,2,0,30000,100,skillBuffDesc_100,skillDesc_shield,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20251002,skillDesc20251002
20261011,0,550,27000,1,0.75,0,Official_Melee_StartSound_1,0,1,24,2,3,0,1,400,1,0,0,27000,0,0,skillDesc_attack,0,3,1,67,0,0,0,0,1,-2,0,30014,205,skillBuffDesc_205,skillDesc_confuse,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20261011,skillDesc20261011
20261012,0,800,27002,1,0.75,0,Official_Melee_StartSound_2,0,1,3,2,3,0,1,400,1,0,0,27002,0,0,skillDesc_attack,0,3,4,67,0,0,0,0,1,-2,0,30014,205,skillBuffDesc_205,skillDesc_confuse,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20261012,skillDesc20261012
20262001,0,500,23005,1,0.75,0,Official_Melee_StartSound_2,0,1,3,2,3,0,1,400,1,0,0,23005,0,0,skillDesc_attack,0,3,1,4,1,25,0,0,1,-3,0,4,12,skillBuffDesc_12,skillDesc_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20262001,skillDesc20262001
20262002,0,600,0,0,0,0,0,0,2,10,16,0,0,0,0,1,4,0,30007,106,skillBuffDesc_106,skillDesc_hide,0,0,0,0,0,0,0,0,1,0,0,0,106,skillBuffDesc_106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20262002,skillDesc20262002
20263001,0,500,20012,1,0.75,0,Official_Melee_StartSound_6,0,1,29,2,3,0,1,500,1,0,0,20012,0,0,skillDesc_attack,0,3,1,11,0,0,0,0,1,-2,0,30008,200,skillBuffDesc_200,skillDesc_silence,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20263001,skillDesc20263001
20263002,0,650,0,0,0,0,0,0,3,29,2,3,0,1,100,1,-2,2,5,206,skillBuffDesc_206,skillDesc_delayedDam,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20263002,skillDesc20263002
20265001,0,450,20017,1,0.25,0,Official_Melee_StartSound_3,0,1,24,2,3,0,1,400,1,0,0,20005,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20265001,skillDesc20265001
20265002,0,850,20011,1,0.75,0,Official_Melee_StartSound_10,0,1,3,2,3,0,1,200,1,0,0,20017,0,0,skillDesc_attack,0,3,4,67,0,0,0,0,1,-2,0,30014,205,skillBuffDesc_205,skillDesc_confuse,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20265002,skillDesc20265002
20262011,0,450,20014,1,0.25,0,Official_Melee_StartSound_3,0,1,24,2,3,0,1,400,1,0,0,20005,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20262011,skillDesc20262011
20262012,0,800,0,0,0,0,0,0,3,29,2,3,0,1,25,0,-3,1,1002,201,skillBuffDesc_201,skillDesc_DoT,0,3,1,13,0,0,0,0,1,0,0,30001,0,0,skillDesc_removeBuff,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20262012,skillDesc20262012
20311021,0,450,20013,1,0.75,0,Official_Melee_StartSound_4,0,1,29,2,3,0,1,300,1,0,0,20013,0,0,skillDesc_attack,0,2,10,9,1,15,0,0,1,2,0,3,4,skillBuffDesc_4,skillDesc_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20311021,skillDesc20311021
20311022,0,750,0,0,0,0,0,0,2,27,7,1,90,0,0,1,2,0,30003,102,skillBuffDesc_102,skillDesc_cover,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20311022,skillDesc20311022
20312001,0,350,20014,1,0.75,0,Fighter_Knight_Melee_Start_Sound,0,1,29,2,3,0,1,500,1,0,0,20014,0,0,skillDesc_attack,0,2,10,4,1,15,0,0,1,3,0,3,2,skillBuffDesc_2,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20312001,skillDesc20312001
20312002,0,750,0,0,0,0,0,0,2,10,64,0,0,0,0,1,3,0,30015,111,skillBuffDesc_111,skillDesc_skillAgro,0,2,10,8,1,80,0,0,1,3,0,30005,103,skillBuffDesc_103,skillDesc_refle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20312002,skillDesc20312002
20313001,0,400,20015,1,0.75,0,Official_Melee_StartSound_2,0,1,29,2,3,0,1,400,1,0,0,20015,0,0,skillDesc_attack,0,2,10,84,2,50,0,0,1,3,0,3,8,skillBuffDesc_8,skillDesc_skill_atk_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20313001,skillDesc20313001
20313002,0,1000,0,0,0,0,0,0,2,10,9,1,30,0,0,1,2,0,3,4,skillBuffDesc_4,skillDesc_down,0,2,10,12,3,0,6,15,1,3,0,30000,100,skillBuffDesc_100,skillDesc_shield,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20313002,skillDesc20313002
20322001,0,400,0,0,0,0,0,0,2,27,7,1,80,0,0,1,3,0,30003,102,skillBuffDesc_102,skillDesc_cover,0,2,11,4,1,25,0,0,1,2,0,3,2,skillBuffDesc_2,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20322001,skillDesc20322001
20322002,0,800,20016,1,0.75,0,Official_Melee_StartSound_7,0,1,29,2,3,0,1,650,1,0,0,20016,0,0,skillDesc_attack,0,2,10,1,1,15,0,0,1,3,0,3,1,skillBuffDesc_1,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20322002,skillDesc20322002
20321001,0,550,20012,1,0.75,0,Official_Melee_StartSound_2,0,1,29,2,3,0,1,300,1,0,0,20012,0,0,skillDesc_attack,0,2,10,9,1,25,0,0,1,3,0,3,4,skillBuffDesc_4,skillDesc_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20321001,skillDesc20321001
20321002,0,700,0,0,0,0,0,0,2,27,7,1,100,0,0,1,5,0,30003,102,skillBuffDesc_102,skillDesc_cover,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20321002,skillDesc20321002
20324001,0,500,0,0,0,0,0,0,2,12,19,0,0,0,0,1,4,0,30006,104,skillBuffDesc_104,skillDesc_sharing,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20324001,skillDesc20324001
20324002,0,650,20016,1,0.75,0,Official_Melee_StartSound_4,0,1,29,2,3,0,1,450,1,0,0,20010,0,0,skillDesc_attack,0,2,10,9,1,25,0,0,1,3,0,3,4,skillBuffDesc_4,skillDesc_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20324002,skillDesc20324002
20332001,0,300,0,0,0,0,0,0,3,29,87,1,30,0,70,1,0,0,30010,0,0,skillDesc_mvamp,0,2,10,1,1,15,0,0,1,4,0,3,1,skillBuffDesc_1,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20332001,skillDesc20332001
20332002,0,700,21004,1,0.75,0,Official_Melee_StartSound_4,0,1,24,88,3,3,1,225,1,0,0,21010,0,0,skillDesc_multiattack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20332002,skillDesc20332002
20332011,0,450,20100,1,0.75,0,Official_Melee_StartSound_3,0,1,29,2,3,0,1,400,1,0,0,20100,0,0,skillDesc_attack,0,2,10,84,2,35,0,0,1,2,0,3,8,skillBuffDesc_8,skillDesc_skill_atk_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20332011,skillDesc20332011
20332012,0,950,21008,1,0.75,0,Official_Melee_StartSound_4,0,1,29,2,3,0,1,600,1,0,0,21006,0,0,skillDesc_attack,0,3,1,87,1,80,0,10,1,0,0,30010,0,0,skillDesc_mvamp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20332012,skillDesc20332012
20333001,0,600,21003,1,0.75,0,Official_Range_StartSound_4,0,1,29,2,3,0,1,600,1,0,0,21001,0,0,skillDesc_attack,0,3,4,67,0,0,0,0,1,-2,0,30014,205,skillBuffDesc_205,skillDesc_confuse,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20333001,skillDesc20333001
20333002,0,900,21002,1,0.75,0,Arrow_Ready_Sound,0,3,29,2,3,0,1,100,1,-3,2,21008,206,skillBuffDesc_206,skillDesc_delayedDam,0,3,1,11,0,0,0,0,1,-3,0,30008,200,skillBuffDesc_200,skillDesc_silence,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20333002,skillDesc20333002
20244001,0,500,0,0,0,0,0,0,2,11,4,1,15,0,0,1,2,0,3,2,skillBuffDesc_2,skillDesc_up,0,2,11,1,1,20,0,0,1,2,0,3,1,skillBuffDesc_1,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20244001,skillDesc20244001
20244002,0,900,0,0,0,0,0,0,3,3,3,2,200,0,0,1,0,0,4,0,0,skillDesc_down_mp,0,3,4,2,3,0,1,40,0,-3,1,1001,201,skillBuffDesc_201,skillDesc_DoT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20244002,skillDesc20244002
20341001,0,350,0,0,0,0,0,0,3,4,9,1,25,0,0,1,-3,0,4,14,skillBuffDesc_14,skillDesc_up,0,2,10,5,2,15,0,0,1,2,0,3,3,skillBuffDesc_3,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20341001,skillDesc20341001
20341002,0,800,23008,1,0.75,0,Water_Ready_Sound,0,1,29,2,3,0,1,750,1,0,0,23008,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20341002,skillDesc20341002
20341011,0,600,23010,1,1,0,Official_FireMagic_StartSound_3,0,1,29,2,3,0,1,750,1,0,0,23010,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20341011,skillDesc20341011
20341012,0,1000,0,0,0,0,0,0,3,29,2,3,0,1,100,0,-6,1,1004,201,skillBuffDesc_201,skillDesc_DoT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20341012,skillDesc20341012
