region,difficulty,floor,step,stageMin,stageMax,M_team,M_reward,M_skill,M_turn,E_team,E_reward,E_skill,E_turn,event_group,trader_id,camp_id,w_box,s_box,g_box,speStep,mob_prob,elite_prob,trader_prob,box_prob,camp_prob,event_prob,bg
10,2,0,2,3,5,50110211,31011100,6000,25,50110221,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,desert
10,2,0,3,3,5,50110212,31011100,6000,25,50110221,31011200,10000,30,1,1,1,11,12,13,0,95,0,0,0,0,5,desert
10,2,0,4,3,5,50110213,31011100,6000,25,50110221,31011200,10000,30,1,1,1,11,12,13,0,85,10,0,5,0,0,desert
10,2,0,5,3,5,50110211,31011100,6000,25,50110221,31011200,10000,30,1,1,1,11,12,13,0,75,0,0,0,10,15,desert
10,2,0,6,3,5,50110212,31011100,6000,25,50110222,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,10,0,0,desert
10,2,0,7,3,5,50110213,31011100,6000,25,50110221,31011200,10000,30,1,1,1,11,12,13,0,35,5,50,0,10,0,desert
10,2,0,8,3,5,50110211,31011100,6000,25,50110222,31011200,10000,30,1,1,1,11,12,13,0,95,0,0,5,0,0,desert
10,2,0,9,3,5,50110212,31011100,6000,25,50110221,31011200,10000,30,1,1,1,11,12,13,0,90,0,5,0,0,5,desert
10,2,0,10,3,5,50110213,31011100,6000,25,50110222,31011200,10000,30,1,1,1,11,12,13,0,15,80,0,0,5,0,desert
10,2,0,11,3,5,50110211,31011100,6000,25,50110221,31011200,10000,30,1,1,1,11,12,13,0,75,0,10,0,0,15,desert
10,2,0,12,3,5,50110212,31011100,6000,25,50110222,31011200,10000,30,1,1,1,11,12,13,0,20,80,0,0,0,0,desert
10,2,0,13,3,5,50110213,31011100,6000,25,50110221,31011200,10000,30,1,1,1,11,12,13,0,15,0,80,0,5,0,desert
10,2,0,14,3,5,50110211,31011100,6000,25,50110222,31011200,10000,30,1,1,1,11,12,13,0,85,5,0,10,0,0,desert
10,2,0,15,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,desert
10,2,0,16,1,1,0,0,6000,0,50110231,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,desert
11,2,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
11,2,0,2,3,5,50111212,31011100,6000,25,50111221,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
11,2,0,3,3,5,50111213,31011100,6000,25,50111221,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
11,2,0,4,3,5,50111214,31011100,6000,25,50111221,31011200,10000,30,1,1,1,11,12,13,0,85,5,0,10,0,0,rickety_village
11,2,0,5,3,5,50111211,31011100,6000,25,50111221,31011200,10000,30,1,1,1,11,12,13,0,80,0,10,0,10,0,rickety_village
11,2,0,6,3,5,50111212,31011100,6000,25,50111221,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,0,0,10,rickety_village
11,2,0,7,3,5,50111213,31011100,6000,25,50111222,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
11,2,0,8,3,5,50111214,31011100,6000,25,50111222,31011200,10000,30,1,1,1,11,12,13,0,20,80,0,0,0,0,rickety_village
11,2,0,9,3,5,50111211,31011100,6000,25,50111221,31011200,10000,30,1,1,1,11,12,13,0,95,0,0,0,5,0,rickety_village
11,2,0,10,3,5,50111212,31011100,6000,25,50111222,31011200,10000,30,1,1,1,11,12,13,0,65,0,30,5,0,0,rickety_village
11,2,0,11,3,5,50111213,31011100,6000,25,50111221,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,5,15,rickety_village
11,2,0,12,3,5,50111214,31011100,6000,25,50111222,31011200,10000,30,1,1,1,11,12,13,0,100,0,0,0,0,0,rickety_village
11,2,0,13,3,5,50111211,31011100,6000,25,50111222,31011200,10000,30,1,1,1,11,12,13,0,5,80,0,10,0,5,rickety_village
11,2,0,14,3,5,50111212,31011100,6000,25,50111222,31011200,10000,30,1,1,1,11,12,13,0,95,0,0,0,5,0,rickety_village
11,2,0,15,3,5,50111213,31011100,6000,25,50111221,31011200,10000,30,1,1,1,11,12,13,0,20,0,80,0,0,0,rickety_village
11,2,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
11,2,0,17,1,1,0,0,6000,0,50111231,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
12,2,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
12,2,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
12,2,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
12,2,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
12,2,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
12,2,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
12,2,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
12,2,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
12,2,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
12,2,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
12,2,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
12,2,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
12,2,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
12,2,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
12,2,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
12,2,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
12,2,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
13,2,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
13,2,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
13,2,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
13,2,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
13,2,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
13,2,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
13,2,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
13,2,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
13,2,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
13,2,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
13,2,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
13,2,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
13,2,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
13,2,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
13,2,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
13,2,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
13,2,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
14,2,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
14,2,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
14,2,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
14,2,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
14,2,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
14,2,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
14,2,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
14,2,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
14,2,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
14,2,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
14,2,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
14,2,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
14,2,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
14,2,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
14,2,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
14,2,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
14,2,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
15,2,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
15,2,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
15,2,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
15,2,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
15,2,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
15,2,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
15,2,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
15,2,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
15,2,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
15,2,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
15,2,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
15,2,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
15,2,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
15,2,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
15,2,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
15,2,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
15,2,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
16,2,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
16,2,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
16,2,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
16,2,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
16,2,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
16,2,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
16,2,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
16,2,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
16,2,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
16,2,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
16,2,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
16,2,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
16,2,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
16,2,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
16,2,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
16,2,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
16,2,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
17,2,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
17,2,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
17,2,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
17,2,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
17,2,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
17,2,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
17,2,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
17,2,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
17,2,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
17,2,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
17,2,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
17,2,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
17,2,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
17,2,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
17,2,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
17,2,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
17,2,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
18,2,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
18,2,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
18,2,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
18,2,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
18,2,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
18,2,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
18,2,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
18,2,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
18,2,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
18,2,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
18,2,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
18,2,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
18,2,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
18,2,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
18,2,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
18,2,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
18,2,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
19,2,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
19,2,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
19,2,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
19,2,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
19,2,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
19,2,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
19,2,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
19,2,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
19,2,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
19,2,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
19,2,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
19,2,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
19,2,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
19,2,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
19,2,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
19,2,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
19,2,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
20,2,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,rickety_village
20,2,0,2,3,5,50111112,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,rickety_village
20,2,0,3,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,0,0,15,rickety_village
20,2,0,4,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,10,0,10,0,0,rickety_village
20,2,0,5,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,75,0,15,0,10,0,rickety_village
20,2,0,6,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
20,2,0,7,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,20,70,0,10,0,0,rickety_village
20,2,0,8,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,0,20,0,rickety_village
20,2,0,9,3,5,50111111,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,30,0,70,0,0,0,rickety_village
20,2,0,10,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,75,10,0,15,0,0,rickety_village
20,2,0,11,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,rickety_village
20,2,0,12,3,5,50111114,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,20,0,0,rickety_village
20,2,0,13,3,5,50111111,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,0,30,70,0,0,0,0,rickety_village
20,2,0,14,3,5,50111112,31011100,6000,25,50111122,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,rickety_village
20,2,0,15,3,5,50111113,31011100,6000,25,50111121,31011200,10000,30,1,1,1,11,12,13,0,80,0,0,10,0,10,rickety_village
20,2,0,16,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,rickety_village
20,2,0,17,1,1,0,0,6000,0,50111131,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,rickety_village
1,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,forest
1,3,0,2,3,5,50101311,31011100,6000,25,50101321,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,forest
1,3,0,3,3,5,50101312,31011100,6000,25,50101321,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,10,0,0,forest
1,3,0,4,3,5,50101311,31011100,6000,25,50101321,31011200,10000,30,1,1,1,11,12,13,0,0,80,10,0,0,10,forest
1,3,0,5,3,5,50101312,31011100,6000,25,50101321,31011200,10000,30,1,1,1,11,12,13,0,85,0,0,5,10,0,forest
1,3,0,6,3,5,50101312,31011100,6000,25,50101322,31011200,10000,30,1,1,1,11,12,13,0,20,80,0,0,0,0,forest
1,3,0,7,3,5,50101311,31011100,6000,25,50101321,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,forest
1,3,0,8,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,0,100,0,forest
1,3,0,9,1,1,0,0,6000,0,50101331,0,10000,30,0,0,0,0,0,0,2,100,0,0,0,0,0,forest
2,3,0,1,3,5,0,31011100,6000,25,0,31011200,10000,30,1,1,1,11,12,13,1,0,0,0,100,0,0,dark_forest
2,3,0,2,3,5,50102311,31011100,6000,25,50102321,31011200,10000,30,1,1,1,11,12,13,1,100,0,0,0,0,0,dark_forest
2,3,0,3,3,5,50102312,31011100,6000,25,50102321,31011200,10000,30,1,1,1,11,12,13,0,90,0,0,0,0,10,dark_forest
2,3,0,4,3,5,50102311,31011100,6000,25,50102321,31011200,10000,30,1,1,1,11,12,13,0,60,0,40,0,0,0,dark_forest
2,3,0,5,3,5,50102312,31011100,6000,25,50102321,31011200,10000,30,1,1,1,11,12,13,0,20,0,0,0,80,0,dark_forest
2,3,0,6,3,5,50102311,31011100,6000,25,50102322,31011200,10000,30,1,1,1,11,12,13,0,0,80,0,15,0,5,dark_forest
2,3,0,7,3,5,50102312,31011100,6000,25,50102321,31011200,10000,30,1,1,1,11,12,13,1,0,0,100,0,0,0,dark_forest
